,date_20,client_id,total_20,date_16,total_16,date_17,total_17,date_18,total_18,date_19,total_19,change17,change18,change19,change20,aggChange,percentile
98,2020,4150,509191.31999999983,2016,264280.86,2017,503165.1900000002,2018,411517.8600000001,2019,604919.15,1.9039032565581941,0.8178583657585692,1.4699705864527968,0.8417510340018163,4.284434631673118,0.6232176185143711
99,2020,4151,1195401.1200000006,2016,496387.20000000007,2017,997500.7399999994,2018,604397.6499999998,2019,800975.1199999999,2.009521478394284,0.6059119815790814,1.325245258647184,1.4924322743008556,4.7077376244844515,0.700709219858156
100,2020,4152,61496.9,2016,14139.67,2017,63030.15999999999,2018,60617.11,2019,686.78,4.457682534316571,0.9617159467784948,0.01132980440670959,89.54381315705176,93.6980424125777,0.9905188503172826
101,2020,4153,7118.02,2016,101943.65999999999,2017,138677.97,2018,78992.93,2019,88042.0,1.360339328605624,0.5696141211181559,1.11455544186043,0.08084800436155472,2.5868787680630687,0.3943262411347518
102,2020,4154,123770.19,2016,64594.95999999999,2017,157191.16000000003,2018,44930.87999999999,2019,123194.65999999993,2.4334895477913454,0.2858359210530667,2.7418706243901734,1.0046717122316833,5.5618261197912835,0.819036954087346
103,2020,4155,143404.56999999998,,,,,2018,7806.809999999999,2019,175374.74000000002,0.0,0.0,22.464327939324775,0.8177036784202786,21.239819986897345,0.9687196715192236
104,2020,4157,11236.970000000001,2016,132.18,2017,10517.000000000004,2018,2340.1100000000006,2019,16972.38,79.56574368285673,0.22250736902158408,7.252812901957599,0.6620739106713378,67.21835144647085,0.9876819708846585
105,2020,4159,151886.56999999998,2016,103839.28,2017,61967.91,2018,229747.96999999997,2019,177872.7200000001,0.5967675238117984,3.707531365831121,0.7742080158531982,0.8539059277892636,5.070167179035244,0.7575214632325494
106,2020,4160,56826.32999999996,,,2017,98371.68999999996,2018,107278.63999999997,2019,70658.41999999998,0.0,1.0905438343084277,0.65864388288293,0.8042400325396459,2.3042830949195223,0.36722657708100037
107,2020,4161,5076.29,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.11075027995520717
108,2020,4162,301874.10999999987,2016,50465.439999999995,2017,309871.99,2018,257961.03999999995,2019,290924.09,6.140281150823217,0.8324761460369489,1.1277830559219333,1.037638753119413,7.36417700190183,0.9065322881672265
109,2020,4163,132.95,2016,331532.1099999999,2017,1315087.8900000022,2018,1064886.6300000004,2019,77398.31999999999,3.96669839913848,0.8097455980679729,0.07268221594631155,0.001717737542623664,3.7172429353700362,0.519746173945502
110,2020,4164,16916.96,2016,150533.80000000008,2017,923031.8100000004,2018,537464.9800000001,2019,50111.28999999999,6.131724635928941,0.5822821859194646,0.093236381652252,0.3375877970812566,5.510428565104979,0.8138111235535648
111,2020,4165,29439.199999999997,2016,39557.94,2017,21804.079999999998,2018,86728.26999999999,2019,55257.21999999999,0.5511935151324866,3.97761657451266,0.6371304304813182,0.5327665778336298,4.813382331386452,0.7175811870100783
112,2020,4166,50085.3,2016,35427.21000000001,2017,40895.229999999996,2018,38007.63,2019,72655.28000000001,1.1543452052814769,0.9293902980861093,1.9115972240310701,0.6893552677795749,4.062538719510448,0.5820082120194102
113,2020,4167,362905.32,2016,57.6,2017,144649.57,2018,310280.3600000001,2019,443256.99,2511.2772569444446,2.145048616459766,1.4285692784422444,0.8187244153780858,1890.6499635209113,0.9991041433370661
114,2020,4168,224606.87999999998,2016,80460.49000000002,2017,343393.4500000005,2018,305157.26999999996,2019,295692.3200000003,4.267851836348504,0.8886519821505027,0.9689833704437071,0.759596596895042,5.581413948473509,0.8203060843598358
115,2020,4169,78543.55999999998,2016,156640.32,2017,243068.33000000005,2018,45979.05999999998,2019,47067.40999999999,1.551760938690626,0.18916104784197915,1.0236705578582947,1.6687461664026129,3.9215481696523042,0.5552818215752147
116,2020,4170,8130.26,2016,62276.42000000001,2017,63720.53999999999,2018,58916.35999999999,2019,84.78999999999999,1.023188873091934,0.9246054725838795,0.0014391588346598467,95.8870149781814,97.42119700306806,0.9909667786487495
117,2020,4171,23305.140000000003,2016,27595.14999999999,2017,64595.87,2018,65829.31999999998,2019,67918.82999999999,2.34084141597346,1.0190948740221313,1.0317413274206693,0.3431322359351598,3.8820148682242754,0.5472937663307205
118,2020,4172,39601.71,2016,20321.489999999998,2017,41323.099999999984,2018,26903.199999999993,2019,106450.79000000001,2.0334680183392058,0.6510450571230136,3.9568077403431574,0.3720189394554986,6.034945270777618,0.8551698394923479
119,2020,4173,255522.23999999993,2016,73363.20999999999,2017,236129.68000000014,2018,231622.42000000004,2019,264008.83999999997,3.218638879078494,0.980911929410991,1.1398242018194953,0.9678548642537877,5.232940728740768,0.7799178798058978
120,2020,4174,36141.920000000006,2016,1237.36,2017,26864.550000000014,2018,483457.3500000001,2019,479998.48000000004,21.711183487424854,17.99610825418627,0.9928455529738041,0.0752959051036995,32.16263300963266,0.9772303098170959
121,2020,4175,40479.33,,,,,2018,9387.48,2019,22336.09,0.0,0.0,2.3793488774410174,1.8122836181265387,3.9753280521638272,0.5653602090332214
122,2020,4177,209846.28999999998,2016,47060.250000000015,2017,177019.28999999995,2018,168917.94999999995,2019,231961.48,3.7615458906401877,0.9542347051555794,1.3732198383889935,0.9046600754573559,5.767770571897631,0.8362821948488242
123,2020,4178,1174689.049999998,2016,327834.70999999996,2017,1075512.4599999986,2018,1233840.4800000011,2019,949821.8900000006,3.2806546323298065,1.1472117022242614,0.7698093111680042,1.236746659944842,5.349486533190355,0.7959686450167973
124,2020,4179,106705.96999999996,,,,,,,2019,59995.620000000024,0.0,0.0,0.0,1.7785626684081257,1.7785626684081257,0.3325867861142217
125,2020,4180,305872.9199999998,2016,119162.39,2017,202915.11,2018,277241.04000000004,2019,295907.80999999994,1.702845251761063,1.366290760702838,1.0673304717079402,1.0336764007681982,4.412515588822887,0.6476297125793207
126,2020,4181,285357.6699999998,2016,61681.630000000005,2017,213900.39999999997,2018,181012.50999999992,2019,278850.8799999999,3.4678136748331707,0.8462467110860941,1.5405061230298394,1.0233342996801729,5.7285915993751235,0.8333706606942889
127,2020,4183,283979.79,2016,62022.35000000001,2017,225045.17000000007,2018,226148.63000000018,2019,215105.21000000014,3.6284528077378564,1.004903282305504,0.9511674247153298,1.3201901990193534,5.741496737095581,0.834341172079134
128,2020,4184,33692.01000000001,,,2017,14438.010000000002,2018,7961.5599999999995,2019,15554.500000000002,0.0,0.5514305641843993,1.953700028637604,2.1660619113439843,4.39788058546445,0.6444195595371407
129,2020,4185,13641.250000000002,2016,12048.599999999999,2017,27751.99,2018,22784.39,2019,27565.47,2.3033373171986793,0.821000223767737,1.2098401581082487,0.4948673104431015,4.003765999138946,0.5715565509518477
130,2020,4186,53509.82,,,2017,35678.509999999995,2018,52929.78000000003,2019,58446.66000000002,0.0,1.4835199115658146,1.1042301706147275,0.9155325556669959,3.1454276790075033,0.45128779395296753
131,2020,4188,13649.009999999998,2016,21351.809999999998,2017,96256.26000000001,2018,133718.52999999997,2019,130832.58999999998,4.508107743558978,1.3891930768970242,0.9784178004349884,0.10432423603323912,5.5288964874772955,0.815752146323255
132,2020,4189,396781.26999999996,,,2017,419211.95,2018,255057.52000000005,2019,525483.1500000004,0.0,0.608421396384335,2.0602535067384027,0.755078959239701,3.1308642929558808,0.4497946995147443
133,2020,4190,365091.0000000001,2016,146459.28,2017,224866.0299999998,2018,312344.54000000027,2019,354488.3299999999,1.535348459995159,1.3890250119148746,1.1349272505291739,1.0299097857466852,4.363146409519653,0.6377752892870474
134,2020,4191,9536.44,2016,25416.579999999994,2017,48240.54000000001,2018,43623.97999999999,2019,50328.95000000001,1.8979949308679618,0.9043012370922876,1.1536991810467552,0.18948219662838184,3.4116477118320265,0.4808510638297872
